OBJECTID,FOLIO,TRUE_SITE_ADDR,TRUE_SITE_CITY,TRUE_SITE_ZIP_CODE,DOR_CODE_CUR,DOR_DESC,CONDO_FLAG,PARENT_FOLIO,PRIMARY_ZONE,BEDROOM_COUNT,YEAR_BUILT,LOT_SIZE,BUILDING_HEATED_AREA,UNIT_COUNT,ASSESSMENT_YEAR_CUR
779171,2452050611280,455 GRAND BAY DR 818,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779172,2452050611290,455 GRAND BAY DR 918,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779173,2452050611300,455 GRAND BAY DR 1018,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779174,2452050611310,455 GRAND BAY DR 1118,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779175,2452050611320,455 GRAND BAY DR 1218,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779176,2452050611330,455 GRAND BAY DR 719,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779177,2452050611340,455 GRAND BAY DR 819,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779178,2452050611350,455 GRAND BAY DR 919,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779179,2452050611360,455 GRAND BAY DR 1019,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779180,2452050611370,455 GRAND BAY DR 1119,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779181,2452050611380,455 GRAND BAY DR 1219,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779182,2452050611390,455 GRAND BAY DR 320-21,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,782,1,2026
779183,2452050611400,455 GRAND BAY DR 420-21,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,782,1,2026
779184,2452050611410,455 GRAND BAY DR 520-21,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,782,1,2026
779185,2452050611420,455 GRAND BAY DR 620-21,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,782,1,2026
779186,2452050611430,455 GRAND BAY DR 720-21,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,782,1,2026
779187,2452050611440,455 GRAND BAY DR 820,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779188,2452050611450,455 GRAND BAY DR 920,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779189,2452050611460,455 GRAND BAY DR 1020,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779190,2452050611470,455 GRAND BAY DR 1120,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779191,2452050611480,455 GRAND BAY DR 1220,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779192,2452050611490,455 GRAND BAY DR 322,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779193,2452050611500,455 GRAND BAY DR 422,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779194,2452050611510,455 GRAND BAY DR 522,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779195,2452050611520,455 GRAND BAY DR 622,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779196,2452050611530,455 GRAND BAY DR 722,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779197,2452050611540,455 GRAND BAY DR 323,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,849,1,2026
779198,2452050611550,455 GRAND BAY DR 423,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,849,1,2026
779199,2452050611560,455 GRAND BAY DR 523,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,849,1,2026
779200,2452050611570,455 GRAND BAY DR 623,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,849,1,2026
779201,2452050611580,455 GRAND BAY DR 723,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,849,1,2026
779202,2452050611590,455 GRAND BAY DR 923,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779203,2452050611600,455 GRAND BAY DR 1023,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779204,2452050611610,455 GRAND BAY DR 1123,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779205,2452050611620,455 GRAND BAY DR 1223,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779206,2452050611630,455 GRAND BAY DR 324,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,849,1,2026
779207,2452050611640,455 GRAND BAY DR 424,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,849,1,2026
779208,2452050611650,455 GRAND BAY DR 524,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,849,1,2026
779209,2452050611660,455 GRAND BAY DR 624,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,849,1,2026
779210,2452050611670,455 GRAND BAY DR 724,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,849,1,2026
779211,2452050611680,455 GRAND BAY DR 824,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,849,1,2026
779212,2452050611690,455 GRAND BAY DR 924,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779213,2452050611700,455 GRAND BAY DR 1024,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779214,2452050611710,455 GRAND BAY DR 1124,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779215,2452050611720,455 GRAND BAY DR 1224,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779216,2452050611730,455 GRAND BAY DR 325,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779217,2452050611740,455 GRAND BAY DR 425,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779218,2452050611750,455 GRAND BAY DR 525,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779219,2452050611760,455 GRAND BAY DR 625,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779220,2452050611770,455 GRAND BAY DR 725,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779221,2452050611780,455 GRAND BAY DR 825,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779222,2452050611790,455 GRAND BAY DR 925,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779223,2452050611800,455 GRAND BAY DR 1025,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779224,2452050611810,455 GRAND BAY DR 1125,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779225,2452050611820,455 GRAND BAY DR 1225,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779226,2452050611830,455 GRAND BAY DR PH17,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,1275,1,2026
779227,2452050611840,455 GRAND BAY DR PH18,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,1,2001,0,791,1,2026
779228,2452050611850,455 GRAND BAY DR PH20,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779229,2452050611860,455 GRAND BAY DR PH23,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779230,2452050611870,455 GRAND BAY DR PH24,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,376,1,2026
779231,2452050611880,455 GRAND BAY DR PH25,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050610001,9400,0,2001,0,378,1,2026
779232,2452050611890,455 GRAND BAY DR COMM,Key Biscayne,33149-0000,3918,HOTEL OR MOTEL : CONDOMINIUM - COMMERCIAL,Y,2452050610001,9400,0,2001,0,15419,1,2026
779233,2452050630010,600 CRANDON BLVD 2,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,2403,1,2026
779234,2452050630020,604 CRANDON BLVD 3,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1993,0,39565,1,2026
779235,2452050630030,606 CRANDON BLVD 4,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,1351,1,2026
779236,2452050630040,606 CRANDON BLVD 4A,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,1370,1,2026
779237,2452050630050,608 CRANDON BLVD 5,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,1806,1,2026
779238,2452050630060,614 CRANDON BLVD 6,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,1848,1,2026
779239,2452050630070,620 CRANDON BLVD 7,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,1788,1,2026
779240,2452050630080,624 CRANDON BLVD 8,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,2697,1,2026
779241,2452050630090,624 CRANDON BLVD 9,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,1123,1,2026
779242,2452050630100,632 CRANDON BLVD 10,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,2747,1,2026
779243,2452050630110,634 CRANDON BLVD 11,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,894,1,2026
779244,2452050630120,636 CRANDON BLVD 12,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,903,1,2026
779245,2452050630130,638 CRANDON BLVD 13,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,903,1,2026
779246,2452050630140,640 CRANDON BLVD 14,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,874,1,2026
779247,2452050630150,644 CRANDON BLVD 15,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,2685,1,2026
779248,2452050630160,650 CRANDON BLVD 16,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,1782,1,2026
779249,2452050630170,654 CRANDON BLVD 17,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,2985,1,2026
779250,2452050630180,658 CRANDON BLVD 18,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,3357,1,2026
779251,2452050630190,600 CRANDON BLVD 19,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,1049,1,2026
779252,2452050630200,600 CRANDON BLVD 20,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,752,1,2026
779253,2452050630210,604 CRANDON BLVD 21,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,1049,1,2026
779254,2452050630220,604 CRANDON BLVD 22,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,1055,1,2026
779255,2452050630230,604 CRANDON BLVD 23,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,1058,1,2026
779256,2452050630240,604 CRANDON BLVD 24,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,1051,1,2026
779257,2452050630250,660 CRANDON BLVD 25,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452050630001,6100,0,1951,0,12000,1,2026
779258,2452050640010,791 CRANDON BLVD 101,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2457,1,2026
779259,2452050640020,791 CRANDON BLVD 201,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2277,1,2026
779260,2452050640030,791 CRANDON BLVD 301,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2457,1,2026
779261,2452050640040,791 CRANDON BLVD 401,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2174,1,2026
779262,2452050640050,791 CRANDON BLVD 501,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2174,1,2026
779263,2452050640060,791 CRANDON BLVD 601,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2174,1,2026
779264,2452050640070,791 CRANDON BLVD 701,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2174,1,2026
779265,2452050640080,791 CRANDON BLVD 801,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2174,1,2026
779266,2452050640090,791 CRANDON BLVD 901,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2174,1,2026
779267,2452050640100,791 CRANDON BLVD 1001,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2174,1,2026
779268,2452050640110,791 CRANDON BLVD 1101,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2174,1,2026
779269,2452050640120,791 CRANDON BLVD 1201,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2174,1,2026
779270,2452050640130,791 CRANDON BLVD 1401,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2174,1,2026
779271,2452050640140,791 CRANDON BLVD 1501,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2174,1,2026
779272,2452050640150,791 CRANDON BLVD PH1,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2353,1,2026
779273,2452050640160,791 CRANDON BLVD 202,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779274,2452050640170,791 CRANDON BLVD 302,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779275,2452050640180,791 CRANDON BLVD 402,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779276,2452050640190,791 CRANDON BLVD 502,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779277,2452050640200,791 CRANDON BLVD 602,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779278,2452050640210,791 CRANDON BLVD 702,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779279,2452050640220,791 CRANDON BLVD 802,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779280,2452050640230,791 CRANDON BLVD 902,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779281,2452050640240,791 CRANDON BLVD 1002,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779282,2452050640250,791 CRANDON BLVD 1102,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779283,2452050640260,791 CRANDON BLVD 1202,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779284,2452050640270,791 CRANDON BLVD 1402,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779285,2452050640280,791 CRANDON BLVD 1502,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779286,2452050640290,791 CRANDON BLVD PH2,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2622,1,2026
779287,2452050640300,791 CRANDON BLVD 203,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,3,2001,0,3386,1,2026
779288,2452050640310,791 CRANDON BLVD 303,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2605,1,2026
779289,2452050640320,791 CRANDON BLVD 403,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2605,1,2026
779290,2452050640330,791 CRANDON BLVD 503,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2605,1,2026
779291,2452050640340,791 CRANDON BLVD 603,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2605,1,2026
779292,2452050640350,791 CRANDON BLVD 703,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2605,1,2026
779293,2452050640360,791 CRANDON BLVD 803,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2605,1,2026
779294,2452050640370,791 CRANDON BLVD 903,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2605,1,2026
779295,2452050640380,791 CRANDON BLVD 1003,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2605,1,2026
779296,2452050640390,791 CRANDON BLVD 1103,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2605,1,2026
779297,2452050640400,791 CRANDON BLVD 1203,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2605,1,2026
779298,2452050640410,791 CRANDON BLVD 1403,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2605,1,2026
779299,2452050640420,791 CRANDON BLVD 1503,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2605,1,2026
779300,2452050640430,791 CRANDON BLVD PH3,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2718,1,2026
779301,2452050640440,791 CRANDON BLVD 304,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779302,2452050640450,791 CRANDON BLVD 404,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
779303,2452050640460,791 CRANDON BLVD 504,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452050640001,5000,2,2001,0,2510,1,2026
