folio,zip,addr,muni,dorCode,dorDesc,cls,homestead,taxable,assessedVal,justVal,exemption,rollYear,valid
2442320183130,33149,251 CRANDON BLVD 163,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,2577500,2577500,2577500,0,2026,true
2442320183140,33149,251 CRANDON BLVD 164,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,2577500,2577500,2577500,0,2026,true
2442320190010,33149,151 CRANDON BLVD 100,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,471095,522506,822576,51411,2026,true
2442320190020,33149,151 CRANDON BLVD 200,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,248805,300216,788359,51411,2026,true
2442320190030,33149,151 CRANDON BLVD 300,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,619280,670691,796274,51411,2026,true
2442320190040,33149,151 CRANDON BLVD 400,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,804190,804190,804190,0,2026,true
2442320190050,33149,151 CRANDON BLVD 500,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1886754,1886754,1886754,0,2026,true
2442320190060,33149,151 CRANDON BLVD 600,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,872795,872795,872795,0,2026,true
2442320190070,33149,151 CRANDON BLVD 700,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,881392,881392,881392,0,2026,true
2442320190080,33149,151 CRANDON BLVD 800,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,890329,890329,890329,0,2026,true
2442320190090,33149,151 CRANDON BLVD 900,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,534187,585598,899096,51411,2026,true
2442320190100,33149,151 CRANDON BLVD 1000,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,908119,908119,908119,0,2026,true
2442320190110,33149,151 CRANDON BLVD 1100,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1962665,1962665,1962665,0,2026,true
2442320190120,33149,151 CRANDON BLVD 1200,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,2525300,2525300,2525300,0,2026,true
2442320190130,33149,151 CRANDON BLVD 102,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,795168,795168,795168,0,2026,true
2442320190140,33149,151 CRANDON BLVD 202,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,709453,760864,760864,51411,2026,true
2442320190150,33149,151 CRANDON BLVD 302,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,717200,768611,768611,51411,2026,true
2442320190160,33149,151 CRANDON BLVD 402,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,768310,768310,768310,0,2026,true
2442320190170,33149,151 CRANDON BLVD 502,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,250571,301982,775892,51411,2026,true
2442320190180,33149,151 CRANDON BLVD 602,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,843710,843710,843710,0,2026,true
2442320190190,33149,151 CRANDON BLVD 702,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,852134,852134,852134,0,2026,true
2442320190200,33149,151 CRANDON BLVD 802,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1546436,1546436,1546436,0,2026,true
2442320190210,33149,151 CRANDON BLVD 902,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,869404,869404,869404,0,2026,true
2442320190220,33149,151 CRANDON BLVD 1002,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,878080,878080,878080,0,2026,true
2442320190230,33149,151 CRANDON BLVD 1102,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1531145,1531145,1531145,0,2026,true
2442320190240,33149,151 CRANDON BLVD 104,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,795168,795168,795168,0,2026,true
2442320190250,33149,151 CRANDON BLVD 204,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,760864,760864,760864,0,2026,true
2442320190260,33149,151 CRANDON BLVD 304,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,717200,768611,768611,51411,2026,true
2442320190270,33149,151 CRANDON BLVD 404,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,571366,622777,768310,51411,2026,true
2442320190280,33149,151 CRANDON BLVD 504,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,724481,775892,775892,51411,2026,true
2442320190290,33149,151 CRANDON BLVD 604,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,1464416,1515827,1515827,51411,2026,true
2442320190300,33149,151 CRANDON BLVD 704,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,852134,852134,852134,0,2026,true
2442320190310,33149,151 CRANDON BLVD 804,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1770017,1770017,1770017,0,2026,true
2442320190320,33149,151 CRANDON BLVD 904,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1538905,1538905,1538905,0,2026,true
2442320190330,33149,151 CRANDON BLVD 1004,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,1503111,1554522,1554522,51411,2026,true
2442320190340,33149,151 CRANDON BLVD 105,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1132766,1132766,1132766,0,2026,true
2442320190350,33149,151 CRANDON BLVD 205,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,920953,972364,1093675,51411,2026,true
2442320190360,33149,151 CRANDON BLVD 305,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,465367,521778,1104636,56411,2026,true
2442320190370,33149,151 CRANDON BLVD 405,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1115694,1115694,1115694,0,2026,true
2442320190380,33149,151 CRANDON BLVD 505,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,978143,1029554,1126752,51411,2026,true
2442320190390,33149,151 CRANDON BLVD 605,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1204934,1204934,1204934,0,2026,true
2442320190400,33149,151 CRANDON BLVD 705,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,1105481,1156892,1649776,51411,2026,true
2442320190410,33149,151 CRANDON BLVD 805,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,779897,831308,1477518,51411,2026,true
2442320190420,33149,151 CRANDON BLVD 905,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,447150,498561,949857,51411,2026,true
2442320190430,33149,151 CRANDON BLVD 106,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,735601,787012,787012,51411,2026,true
2442320190440,33149,151 CRANDON BLVD 206,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,760864,760864,760864,0,2026,true
2442320190450,33149,151 CRANDON BLVD 306,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,768611,768611,768611,0,2026,true
2442320190460,33149,151 CRANDON BLVD 406,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1485312,1485312,1485312,0,2026,true
2442320190470,33149,151 CRANDON BLVD 506,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,775892,775892,775892,0,2026,true
2442320190480,33149,151 CRANDON BLVD 606,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1734750,1734750,1734750,0,2026,true
2442320190490,33149,151 CRANDON BLVD 706,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,1456551,1507962,1507962,51411,2026,true
2442320190500,33149,151 CRANDON BLVD 107,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,795168,795168,795168,0,2026,true
2442320190510,33149,151 CRANDON BLVD 207,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,760864,760864,760864,0,2026,true
2442320190520,33149,151 CRANDON BLVD 307,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,768611,768611,768611,0,2026,true
2442320190530,33149,151 CRANDON BLVD 407,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,724861,776272,776272,51411,2026,true
2442320190540,33149,151 CRANDON BLVD 507,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,890712,942123,1717924,51411,2026,true
2442320190550,33149,151 CRANDON BLVD 607,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1021410,1021410,1021410,0,2026,true
2442320190560,33149,151 CRANDON BLVD 108,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1454608,1454608,1454608,0,2026,true
2442320190570,33149,151 CRANDON BLVD 208,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1224943,1224943,1224943,0,2026,true
2442320190580,33149,151 CRANDON BLVD 308,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,402056,453467,768611,51411,2026,true
2442320190590,33149,151 CRANDON BLVD 408,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,1649688,1701099,1701099,51411,2026,true
2442320190600,33149,151 CRANDON BLVD 508,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1477698,1477698,1477698,0,2026,true
2442320190610,33149,151 CRANDON BLVD 109,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,512644,564055,795168,51411,2026,true
2442320190620,33149,151 CRANDON BLVD 209,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,563178,614589,760864,51411,2026,true
2442320190630,33149,151 CRANDON BLVD 309,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,1097527,1148938,1684273,51411,2026,true
2442320190640,33149,151 CRANDON BLVD 409,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,829471,829471,829471,0,2026,true
2442320190650,33149,151 CRANDON BLVD 110,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,1161102,1212513,1607655,51411,2026,true
2442320190660,33149,151 CRANDON BLVD 210,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,1132232,1183643,1569441,51411,2026,true
2442320190670,33149,151 CRANDON BLVD 310,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,1235860,1287271,1447822,51411,2026,true
2442320190680,33149,151 CRANDON BLVD 111,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,607417,658828,808871,51411,2026,true
2442320190690,33149,151 CRANDON BLVD 211,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,774569,774569,774569,0,2026,true
2442320190700,33149,151 CRANDON BLVD 120,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,774569,774569,774569,0,2026,true
2442320190710,33149,151 CRANDON BLVD 220,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,753886,753886,753886,0,2026,true
2442320190720,33149,151 CRANDON BLVD 320,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,762567,762567,762567,0,2026,true
2442320190730,33149,151 CRANDON BLVD 420,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,718561,769972,769972,51411,2026,true
2442320190750,33149,151 CRANDON BLVD 620,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,846409,846409,846409,0,2026,true
2442320190760,33149,151 CRANDON BLVD 720,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,804530,855941,855941,51411,2026,true
2442320190770,33149,151 CRANDON BLVD 820,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,863858,863858,863858,0,2026,true
2442320190780,33149,151 CRANDON BLVD 920,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,684178,735589,873306,51411,2026,true
2442320190790,33149,151 CRANDON BLVD 1020,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,881392,881392,881392,0,2026,true
2442320190800,33149,151 CRANDON BLVD 122,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,774569,774569,774569,0,2026,true
2442320190810,33149,151 CRANDON BLVD 222,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,760864,760864,760864,0,2026,true
2442320190820,33149,151 CRANDON BLVD 322,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,717200,768611,768611,51411,2026,true
2442320190830,33149,151 CRANDON BLVD 422,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,724861,776272,776272,51411,2026,true
2442320190840,33149,151 CRANDON BLVD 522,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,783932,783932,783932,0,2026,true
2442320190850,33149,151 CRANDON BLVD 622,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,440315,491726,843710,51411,2026,true
2442320190860,33149,151 CRANDON BLVD 722,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,852134,852134,852134,0,2026,true
2442320190870,33149,151 CRANDON BLVD 822,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,860726,860726,860726,0,2026,true
2442320190880,33149,151 CRANDON BLVD 922,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,869404,869404,869404,0,2026,true
2442320190890,33149,151 CRANDON BLVD 1022,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,826669,878080,878080,51411,2026,true
2442320190900,33149,151 CRANDON BLVD 1122,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1996449,1996449,1996449,0,2026,true
2442320190910,33149,151 CRANDON BLVD 1222,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,2184049,2235460,2235460,51411,2026,true
2442320190920,33149,151 CRANDON BLVD 123,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,959652,959652,959652,0,2026,true
2442320190930,33149,151 CRANDON BLVD 223,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,478049,529460,921634,51411,2026,true
2442320190940,33149,151 CRANDON BLVD 323,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,930901,930901,930901,0,2026,true
2442320190950,33149,151 CRANDON BLVD 423,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,888760,940171,940171,51411,2026,true
2442320190960,33149,151 CRANDON BLVD 523,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,668012,719423,949060,51411,2026,true
2442320190970,33149,151 CRANDON BLVD 623,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,883447,934858,1025193,51411,2026,true
2442320190980,33149,151 CRANDON BLVD 723,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,442734,494145,1035407,51411,2026,true
2442320190990,33149,151 CRANDON BLVD 823,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,994305,1045716,1045716,51411,2026,true
2442320191000,33149,151 CRANDON BLVD 923,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1056309,1056309,1056309,0,2026,true
2442320191010,33149,151 CRANDON BLVD 1023,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1066806,1066806,1066806,0,2026,true
2442320191020,33149,151 CRANDON BLVD 1123,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,1368771,1420182,2310030,51411,2026,true
2442320191030,33149,151 CRANDON BLVD 124,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1359008,1359008,1433125,0,2026,true
2442320191040,33149,151 CRANDON BLVD 224,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1394815,1394815,1394815,0,2026,true
2442320191050,33149,151 CRANDON BLVD 324,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,590341,641752,768611,51411,2026,true
2442320191060,33149,151 CRANDON BLVD 424,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,776272,776272,776272,0,2026,true
2442320191070,33149,151 CRANDON BLVD 524,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,783932,783932,783932,0,2026,true
2442320191080,33149,151 CRANDON BLVD 624,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,843710,843710,843710,0,2026,true
2442320191090,33149,151 CRANDON BLVD 724,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,852134,852134,852134,0,2026,true
2442320191100,33149,151 CRANDON BLVD 824,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,2045683,2045683,2045683,0,2026,true
2442320191110,33149,151 CRANDON BLVD 924,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,364585,420996,869404,56411,2026,true
2442320191120,33149,151 CRANDON BLVD 1024,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,878080,878080,878080,0,2026,true
2442320191130,33149,151 CRANDON BLVD 125,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,790168,795168,795168,5000,2026,true
2442320191140,33149,151 CRANDON BLVD 225,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,1991006,1991006,1991006,0,2026,true
2442320191150,33149,151 CRANDON BLVD 325,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,2010986,2010986,2010986,0,2026,true
2442320191160,33149,151 CRANDON BLVD 425,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,2031185,2031185,2031185,0,2026,true
2442320191170,33149,151 CRANDON BLVD 525,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,2105645,2105645,2105645,0,2026,true
2442320191180,33149,151 CRANDON BLVD 625,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,2126717,2126717,2126717,0,2026,true
2442320191190,33149,151 CRANDON BLVD 725,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,2148007,2148007,2148007,0,2026,true
2442320191200,33149,151 CRANDON BLVD 825,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,2031218,2031218,2169407,0,2026,true
2442320191210,33149,151 CRANDON BLVD 925,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,1060859,1117270,2191024,56411,2026,true
2442320191220,33149,151 CRANDON BLVD 1025,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,2212969,2212969,2212969,0,2026,true
2442320191230,33149,151 CRANDON BLVD 326,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,768611,768611,768611,0,2026,true
2442320191240,33149,151 CRANDON BLVD 426,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,489199,540610,776272,51411,2026,true
2442320191250,33149,151 CRANDON BLVD 526,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,783932,783932,783932,0,2026,true
2442320191260,33149,151 CRANDON BLVD 626,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,587218,638629,843710,51411,2026,true
2442320191270,33149,151 CRANDON BLVD 726,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,852134,852134,852134,0,2026,true
2442320191290,33149,151 CRANDON BLVD 926,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,869404,869404,869404,0,2026,true
2442320191300,33149,151 CRANDON BLVD 1026,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,878080,878080,878080,0,2026,true
2442320191310,33149,151 CRANDON BLVD 1126,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,737891,789302,1996449,51411,2026,true
2442320191320,33149,151 CRANDON BLVD 1226,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,2235460,2235460,2235460,0,2026,true
2442320191330,33149,151 CRANDON BLVD 127,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,470289,526700,676500,56411,2026,true
2442320191340,33149,151 CRANDON BLVD 1127,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,1,1560653,1612064,1962665,51411,2026,true
2442320191350,33149,151 CRANDON BLVD 128,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,774569,774569,774569,0,2026,true
2442320191360,33149,151 CRANDON BLVD 328,Key Biscayne,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Condominium,0,768611,768611,768611,0,2026,true
